track_name,track_id,artist_name,artist_id,lyrics
Too Young,1404635,Post Malone,326362,"[Intro]
I don't wanna die too young (Uh)
Yuh, too young (Uh, uh-uh)
Yuh, too young
[Chorus]
I don't wanna die too young (Too young)
Too young (Too young)
Too young (Too young, uh)
Countin' bands, hallelujah ('Lujah)
'Lujah ('Lujah)
'Lujah, yuh ('Lujah, uh)
I don't wanna die too young (Too young)
Too young (Too young)
Too young, uh (Too young, uh-uh)
I've been grindin' way too long (Too long)
Too long (Too long)
Too long, uh (Yeah, ayy)
[Verse 1]
Came up, don't know (I don't)
I just keep goin' with the flow (Flow)
I just wanna go and cop me somethin'
I hit Fairfax, go shoppin' though (Ayy)
She just wanna hit that bathingroom (Oh)
Hold that guap like a register
Keep on winnin', need that guapa though
Like I'm cash out, eat
at Pappadeaux
Flowin' on to the Galapagos, runnin' and grab the dough
Man, this shit never minimal, feel like an animal
Yeah, bitch, I tryna keep me cool (Tryna, tryna)
'Cause I ain't never goin', never goin' back, uh (Tryna never)
Yeah, I don't wanna die too young (Too young)
I don't wanna die too young (Too young)
When I get that cash, it's hallelujah, ayy, hallelujah
Ayy, hallelujah, ayy (Ayy, ayy)
Hallelujah, ayy (Ayy, ayy, hallelujah)
[Chorus]
I don't wanna die too young (No, ain't no)
Too young (Too young)
Too young (Too young)
Countin' bands, hallelujah ('Lujah, 'lujah)
'Lujah ('Lujah, 'lujah)
'Lujah, yuh
I don't wanna die too young (Too young)
Too young (Yeah)
Too young, uh
I've been grindin' way too long
Too long (Way too long)
Too long, uh
[Verse 2]
Ayy, whip fast, my bitch bad, I skrrt, skrrt, that coupe fast
My coupe fast, yo' bitch know (Yo' bitch know, skrrt, skrrt)
My bitch slow, she do what I say so
And she always keep me on my toes (My toes)
Poppin' that woe, man, I be gone, ayy (Whoa)
Just watch me go, bitches, they watchin' me go (Whoa)
Walkin' around, ayy, I pick that band up
And then I go drop that shit off, ayy (Oh)
Pull up in a Porsche, shit poppin' off
Pop that shit off, I got that bitch off
I tell her to knock that shit off and I got my nut off
And she washed my nuts off, ayy
Yeah, I want that shit (Okay)
I got that shit, pop that shit, got rich quick, suck my— (Ooh)
You know it make me goddamn numb (Ayy, yeah)
When I see 'em die so goddamn young
[Chorus]
I don't wanna die too young (I'm too young)
Too young (Too young)
Too young (Too young)
Countin' bands, hallelujah (Too young, goddamn)
'Lujah (Goddamn)
'Lujah, yuh (Yeah)
I don't wanna die too young (No way)
Too young (Too young)
Too young, uh (Too young)
I've been grindin' way too long (Too long)
Too long (Too long)
Too long, uh (Too long)
[Outro]
I don't wanna die too young, too young, too young
Countin' bands, hallelujah, 'lujah, 'lujah, yuh
I don't wanna die too young, too young, too young, uh"
No Option,2900225,Post Malone,326362,"[Verse 1]
Ho, I look so clean and them motherfuckers just talkin'
Show up at the spot and now everyone, they all watchin'
Don't wanna prove you wrong, but shit, you leave me with no option
Yeah, yeah
Everybody askin', ""Post, when is the album droppin'?""
Ever since the very first day at it, I been poppin'
Don't wanna prove you wrong, but shit, you leave me with no option
Yeah, yeah
Ooh, swingin' with a four-door
Now they takin' photos
Bottles, we need more of those, ooh
Say she been to every show
Yeah, even on the road
And she always be in front row, ooh, yeah
Everything that I worked for
Waited so long to get on
The Caddy just sits on the chrome
I swang through on dubs on the four
[Chorus]
Baby wanna get in this S-Class (S-Class)
Little mama, she just wanna go fast (Go fast)
You know, baby, you don't get a free pass (Free pass)
So I told her, ""Ass, gas, or grass""
Rolex with the diamonds keep me shinin'
Gotta have perfect timin' when I'm ridin'
Brand new Aston Martin with no mileage
Ooh, ooh, ooh, yeah
[Refrain]
Ho, I look so clean and them motherfuckers just talkin'
Show up at the spot and now everyone, they all watchin'
Don't wanna prove you wrong, but shit, you leave me with no option
Yeah, yeah (Ooh)
[Verse 2]
Now she hoppin' in a old-school
Swimmin' in the carpool
Everything is all cool, ooh
Yeah, she told me not to tell
'Bout the rumors that I heard
She said, ""Everything was all true,"" yeah
[Chorus]
Baby wanna get in this S-Class (S-Class)
Little mama, she just wanna go fast (Go fast)
You know, baby, you don't get a free pass (Free pass)
So I told her, ""Ass, gas, or grass""
Rolex with the diamonds keep me shinin'
Gotta have perfect timin' when I'm ridin'
Brand new Aston Martin with no mileage
Ooh, ooh, ooh, yeah
[Bridge]
Just me and lil' mama, yeah
Ridin' around LA
Just me and lil' mama, yeah
We own the city, yeah
[Chorus]
Baby wanna get in this S-Class (S-Class)
Little mama, she just wanna go fast (Go fast)
You know, baby, you don't get a free pass (Free pass)
So I told her, ""Ass, gas, or grass""
Rolex with the diamonds keep me shinin'
Gotta have perfect timin' when I'm ridin'
Brand new Aston Martin with no mileage
Ooh, ooh (Yeah)
[Outro]
So come hop in that, ooh
What do you wanna do?
Put that dime in my coupe
With that gold on my tooth
Ooh, yeah"
Die For Me,4839107,Post Malone,326362,"[Intro: Future &
Post Malone
]
Oh yeah, oh yeah, oh yeah
Yeah, you'd die for me
Said you'd die, said you'd die
But you lied, you lied to me
[Chorus: Post Malone]
Said you'd take a bullet, told me you would die for me
I had a really bad feeling you'd been lying to me
We were on the low, but you were getting high with me
When it's past 11, that's a different side I see
Said you'd die for me, you'd die for me, you'd die for me
But you lied to me, you lied to me, you lied to me
Said you'd die for me, you'd die for me, you'd die for me
But you lied to me, you lied to me, you lied to me
[Verse 1: Post Malone]
It was love at first sight, felt like you were chosen (Oh)
But that blood in your veins, yeah, I know it's frozen (It's so cold)
Got no patience no more (No), been waitin' too long (Yeah)
You hid that shit away and I was the last one to know, bitch (Ayy, ooh)
I heard you comin' in, I was lyin' there awake (Awake)
Didn't know that it was you, got the gun right out the safe (Damn)
Remember when you got my ass arrested (Wow)
At least when I was in jail, I got some rest in (Yeah)
Ooh, I surrender (Ayy), time to forget ya (Ayy)
I'm too tired to forgive ya (Ayy), it's too hard on my liver (Ayy)
And you know (Ayy) it’s all (Ayy) over now
All your friends (Ayy), you know (Ayy) they sold you out
[Chorus: Post Malone &
Future
]
Said you'd take a bullet, told me you would die for me (Die for me)
I had a really bad feeling you'd been lying to me (Lying to me)
We were on the low, but you were getting high with me (High with me)
When it's past 11, that's a different side I see (Side I see)
Said you'd die for me, you'd die for me, you'd die for me (
Die, die, die
)
But you lied to me, you lied to me, you lied to me (
Lie, lie, lie
)
Said you'd die for me, you'd die for me, you'd die for me (
Die, die, die
)
But you lied to me, you lied to me, you lied to me, yeah (
You lied, yeah
)
[Verse 2: Future]
It was a VIP, happened to be one of my best nights (Yeah)
9 AM, I came from out the club, it was daylight (Daylight)
Got a bad girl, I was treating her too nice (I was treating her too nice)
Caught you being vulnerable, that ain't what I need, ayy (That ain't what I need)
You just sold your soul, girl, quit crying (Sold your soul)
From your passport, it looks like you lying (Know you cold)
You broken down by your past, don't deny it (You know I know)
Your ex called, you was vulnerable, you flying, nah (Flying)
Wasn't on the best of terms, girl, I was trying (I was trying on ya)
I did everything to reach out to you (I was reaching out)
Said you never had me caught up in no drama (No drama)
I done ran into my karma (I done ran)
[Chorus: Future]
Said you'd take a bullet, told me you would die for me (That you would die)
I had a really bad feeling you'd been lying to me (You'd been lying)
We been on the low, but you been getting high with me (You was high)
When it's past 11, that's a different side I see (A different side)
Said you'd die for me, you'd die for me, you'd die for me (Said you'd die, you said you'd die)
But you lied to me, you lied to me, you lied to me (Know you're lying)
Said you'd die for me, you'd die for me, you'd die for me (Oh yeah, oh yeah, oh yeah)
But you lied to me, you lied to me, you lied to me
[Verse 3: Halsey]
Settle down, I'll spell it out, it's simple enough
I came around, I figured out, should follow my gut
I don't play anymore, I went through your phone
And called the girls in your DMs and took all them home
And I know it's been a while since the last time you heard from me
Grew into a savage and that's why they gave this verse to me
Turns out it shows 'cause they turn out at shows
I sold fifteen million copies of a break-up note
Brought some strangers in our beds
And now you lost your right to privacy
Spilling all our secrets
When you thought they'd probably die with me
Know you fucking love it on the low
And you don't have to say I'm crazy
'Cause I know nothing's changed though
[Chorus: Post Malone & Halsey,
Halsey
]
Said you'd take a bullet, told me you would die for me
(
You'd die, you'd die, you'd die
)
I had a really bad feeling you'd been lying to me
(
But you lied, you lied, you lied
)
We were on the low, but you were getting high with me
(
You'd die, you'd die, you'd die
)
When it's past 11, that's a different side I see
(
But you lied, you lied, you lied
)
Said you'd die for me, you'd die for me, you'd die for me
(
You'd die, you'd die, you'd die
)
But you lied to me, you lied to me, you lied to me
(
But you lied, you lied, you lied
)
Said you'd die for me, you'd die for me, you'd die for me
(
You'd die, you'd die, you'd die
)
But you lied to me, you lied to me, you lied to me
(
But you lied, you lied, you lied
)"
Rich & Sad,3646570,Post Malone,326362,"[Verse 1]
Hunnid thousand for the chain and now my drop (Drop, drop)
When I pull out the garage, I chop my top (Top, top)
Just like a fiend, when I start I cannot stop (Whoa)
I got, I got hella guap, look at me now (At me now)
Ooh, covered in carats, ooh, mahogany cabinets
Ooh, I ball like the Mavericks
, ooh, stable and stallions
Ooh, massive medallions
, ooh, I finally had it
Ooh, but then you just vanished, damn, I thought I was savage
[Pre-Chorus]
All this stuntin' couldn't satisfy my soul (–oul)
Got a hundred big places, but I'm still alone (–one)
[Chorus]
Ayy, I would throw it all away
I just keep on wishin' that the money made you stay
You ain't never cared about that bullshit anyway
I just keep on wishin' that the money made you stay, ayy
You know I would throw it all away
I just keep on wishin' that the money made you stay
Price went up, my price went up, we went our separate ways
I just keep on wishin' that the money made you stay, ayy, ayy
[Verse 2]
Buy me love, tried to buy me love
Now I'm alone, Ice Box, Omarion (Ooh)
Plenty sluts grabbin' on my nuts (Whoa)
Might have fucked, it was only lust (Trust)
I was livin' life, how could I have known? (Could have known)
Couldn't listen to advice 'cause I'm never wrong (Oh)
In the spotlight, but I'm on my own (Oh)
Now that you're gone (Now that you're gone)
[Pre-Chorus]
All this stuntin' couldn't satisfy my soul (–oul)
Got a hundred big places, but I'm still alone (–one)
[Chorus]
Ayy, I would throw it all away
I just keep on wishin' that the money made you stay
You ain't never cared about that bullshit anyway
I just keep on wishin' that the money made you stay, ayy
You know I would throw it all away
I just keep on wishin' that the money made you stay
Price went up, my price went up, we went our separate ways
I just keep on wishin' that the money made you stay, ayy, ayy
[Bridge]
I don't even wanna go home
In a big house all alone (Alone)
I don't even wanna go home (No, no, no)
But I'ma try to call you on the phone
Brrt
[Chorus]
I would throw it all away
I just keep on wishin' that the money made you stay
You ain't never cared about that bullshit anyway
I just keep on wishin' that the money made you stay (Made you stay), ayy
You know I would throw it all away  (All away)
I just keep on wishin' that the money made you stay (Made you stay)
Price went up, my price went up, we went our separate ways (Separate ways)
I just keep on wishin' that the money made you stay (Made you stay) ayy, ayy"
92 Explorer,3646561,Post Malone,326362,"[Intro]
Ooh-ooh, wow
Ahh, yeah-yeah (Wow)
Yeah-yeah, yeah-yeah, yeah-yeah
We got London on the track
[Verse 1]
Hunnid and twenty, come catch me
Forties inside of my belly
Shouldn't be drivin', I'm faded (Skrt, yeah)
Rock that Nirvana, my favorite
Damn, I forgot what her name is
She in the front seat, head-bangin' (Yeah, yeah)
Yeah, money counter sound somethin' like a chopper, chopper (Chopper, chopper)
Speaker system bumpin', fuck your fuckin' block up (Fuck your block up)
Used to mock him, now it's custom Bentley mock-ups (Mock-ups)
Killer drop, a call from lockup
If you buy that Echo, why you lyin'? You broke
Got a nine in my tote, get you smoked like a stoge
Keep on ridin' my coat, your new shit is a joke
Why you bitin' my flows? What you tryna be, Post?
Yeah
[Chorus]
Ooh, baby, ooh, baby, guap keep expandin'
Ooh, yuck me up, I don't want no romancin'
Ooh, baby, I see these muhfuckas' glancin'
When my whip stop, then my wheels keep spinnin' (Skrt)
Ooh, baby, ooh, baby, guap keep expandin'
Ooh, yuck me up, I don't want no romancin'
Ooh, baby, I see these muhfuckas' glancin'
When my whip stop, then my wheels keep spinnin'
[Verse 2]
(Ooh)
She used to shoppin' at the mall (Ooh)
I'll teach lil' baby how to ball
I hit Rodeo, spent like 40 G's (Wow)
Four hunnid bands on Gucci socks (Socks)
I lost all my friends, made a lot of foes
Made a lot of M's, made a lot of O's
Open up the safe (Ooh), I'm just with the bros
Cop the 458, cost me 2-5-0 (Yeah)
Man, look at all my ice (Ice)
I hit your main thing twice (Your main thing twice)
Take a word of advice (A word of advice)
Break up with that ho (Ho)
[Chorus]
Ooh, baby, ooh, baby, guap keep expandin'
Ooh, yuck me up, I don't want no romancin' (Ohh)
Ooh, baby, I see these muhfuckas' glancin' (Ahh)
When my whip stop, then my wheels keep spinnin' (Skrt)
Ooh, baby, ooh, baby, guap keep expandin' (Skrt)
Ooh, yuck me up, I don't want no romancin' (Skrt)
Ooh, baby, I see these muhfuckas' glancin'
When my whip stop, then my wheels keep spinnin'
[Bridge]
Cold wrist frozen
Got sacks, Goldman
Bought the bar, Roseanne
No joke, deadpan
[Chorus]
Ooh, baby, ooh, baby, guap keep expandin'
Ooh, yuck me up, I don't want no romancin'
Ooh, baby, I see these muhfuckas glancin'
When my whip stop, then my wheels keep spinnin' (Skrt, skrt)
Ooh, baby, ooh, baby, guap keep expandin' (Skrt)
Ooh, yuck me up, I don't want no romancin' (Skrt)
Ooh, baby, I see these muhfuckas glancin' (Skrt)
When my whip stop, then my wheels keep spinnin'
[Outro]
Ooh (
Ooo-ooo
)
Yeah, haha (
Ooo-ooo
)
Ooh (
Ooo-ooo
)
(
Ooo-ooo
)
We got London On Da Track"
Saint-Tropez,4839340,Post Malone,326362,"[Intro]
Ooh, yeah, yeah, hey
[Chorus]
Such a long time (Wow)
I've been waitin', I've been waitin' for a long time (Yeah)
Such a long time
I've been waitin', I've been waitin' for a long time (Yeah)
Such a long time (Ooh)
[Verse 1]
Ooh, this shit bliss, I'm so rich (Turnt as shit, ooh)
Abs like Abercrombie Fitch (Damn, ooh)
Mille, on my (Whoa, wrist, wrist)
Versace boxers on my dick (On my dick, damn)
Bud Light runnin' through my piss (Ooh)
On a yacht, 50 meters, it's offish (It's official)
50 carats on my fist (On my fist)
The roof go down when I hit switch (Ooh, bitch)
I money ball like Bradley Pitt (Bradley Pitt, ayy)
I worked so hard for all this shit (All this shit)
Pumpin' out classics (Ooh)
In the Batmobile, goin' bat shit
[Chorus]
Such a long time (Damn)
I've been waitin', I've been waitin' for a long time (Such a long time)
Such a long time (Such a long time)
I've been waitin', I've been waitin' for a long time (For a long time)
Such a long time
[Verse 2]
I'm in Saint-Tropez, I had to check wrist (Wow)
I just bought my girl a new necklace (A new necklace)
One, two, three, four, five, six (Five, six)
I'll take 'em all, don't matter what the price is (What the price is)
I said I'm sorry mama for my vices (For my vices)
You'll never understand what my life is (My life is)
One, two, three, four, five, six (Damn)
Shit, I'm checking off my bucket list (My bucket list)
You try to give advice, I don't need it
I've been doin' what I want since fetus
What you call a holiday (Ooh), I call another day (Yeah)
And I ain't ever stoppin', no apologies
[Chorus]
Such a long time (Such a long time)
I've been waitin', I've been waitin' for a long time (Such a long time)
Such a long time (Such a long time)
I've been waitin', I've been waitin' for a long time (A long time)
Such a long time
[Outro]
I'm in Saint-Tropez, I had to check wrist"
Ball For Me,3646571,Post Malone,326362,"[Intro: Post Malone]
Uh-uh-uh-uh-uh-uh, ball for me
[Pre-Chorus: Post Malone]
Baby, could you? I got too much on my mind right now (Oh-oh-oh)
I ain't got the time to get you Saint Laurent now
Could you? I got too much on my mind right now (Oh-oh-oh)
Time to hit Rodeo, give my baby 30 thou'
[Chorus: Post Malone]
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah
[Verse 1: Post Malone]
I'm on the road, I'm gettin' paid, like what you want, baby? (What you want, baby?)
You're bougie, baby, but I love you, baby, give you the world, baby (You the world, baby)
Paid five grand for a handbag, that's Saint Laurent, baby (Saint Laurent, baby)
Damn, you love that money, baby (Oh-oh-oh)
Hunnid thousand plus hunnid thousand, my whip (My whip, my whip)
30 thousand plus 30 thousand, my wrist (My wrist, my wrist)
We got alcohol, plus bad bitches, that's lit (That's lit, that's lit)
I swear, baby, we was just kissin', that's it (That's it, that's it) (Oh-oh-oh)
How could I forget the shit that you done done for me? (For me)
Baby gonna take the charge and take the fall for me (For me)
Would love to take you shoppin', but girl, I'm in Europe tourin'
Sorry, lil' mama, I can't give you more
[Pre-Chorus: Post Malone]
Baby, could you? I got too much on my mind right now (Oh-oh-oh)
I ain't got the time to get you Saint Laurent now
Could you? I got too much on my mind right now (Oh-oh-oh)
Time to hit Rodeo, give my baby 30 thou'
[Chorus: Post Malone]
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah
[Verse 2: Nicki Minaj]
Yo, gotta hit him on the jack
When you comin' back? Where is you at on the map?
Everything is intact
Coulda been a seamstress, still wouldn't cut him slack
Pretty much, ain't got a clue
Itty bitty piggyback off everything I do
But I'm still droppin' jaws
Got 'em lookin' like James Harden at the awards (
Oh-oh-oh
)
Back to you, I'm so into you
For real, breh like I'm kin to you
If you a 10, I add 10 to you
They be mad when I tend to you
That's what the bae like
Call me Buffy 'cause that's what I slay like
These bitches, I son 'em like it's daylight
These niggas wanna know what it tastes like (
Oh-oh-oh
)
What it tastes like, yo, what it tastes like, yo
They wanna know what it tastes like, yo
All this ice, it should taste like snow
Get kimonos and let's fly to Tokyo
Pretty, pretty please baby, won't you cop this for me? (Uh)
[Pre-Chorus: Post Malone]
Baby, could you? I got too much on my mind right now (Oh-oh-oh)
I ain't got the time to get you Saint Laurent now
Could you? I got too much on my mind right now (Oh-oh-oh)
Time to hit Rodeo, give my baby 30 thou'
[Chorus: Post Malone &
Nicki Minaj
]
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me
(What it tastes like)
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me
(
What it tastes like
)
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, ball for me
(
What it tastes like
)
Oo-oo-oo-oo-oo-oo-oo-oo-ooh, b-ball for me, yeah"
One Right Now,7351607,Post Malone & The Weeknd,2938464,"[Intro: The Weeknd]
Na-na-na-na, na-na
Na-na-na-na, oh no
Yeah, yeah
[Chorus: The Weeknd &
Post Malone
]
Said you love me, but I don't care
That I broke my hand on the same wall
That you told me that he fucked you on (Oh)
You think it's so easy fuckin' with my feelings
I got one comin' over and one right now (Uh)
One right now
(
One right now, one right now, oh
)
I got one comin' over and one right now
[Verse 1: Post Malone]
Said you wanna have my babies
I fucked you so good, you should pay me
Don't call me ""baby"" when you did me so wrong
(When you did me so wrong)
But I got over what you did already
Body for a body, I’m so petty
How many of your friends fit in my Rolls? (Can you fit in my Rolls?)
Bought you a new face, you should call me ""Dad,"" baby
Hermès, but you dropped the bag, baby
Truth is, maybe one's just not еnough
[Chorus: Post Malone &
The Weeknd
]
You say you love me, but I don't care
That I brokе my hand on the same wall
That you told me that he
fucked you on
(That he fucked you on)
You think it's so easy fuckin' with my feelings (Feelings)
I got one comin' over and one right now (Uh)
One right now (Yeah, yeah, yeah)
(One right now, one right now,
oh yeah
)
I got one comin' over and one right now (Yeah, yeah, yeah)
(One right now, one right now, oh)
I got one comin' over and one right now
[Verse 2: The Weeknd]
You're a stain on my legacy
We can't be friends, can't be family (Oh)
You probably fuck all my enemies (Oh)
I can't let you be next to me
Oh, you belong to the world now
So just leave me alone now
We're not in touch no more
[Chorus: Post Malone & The Weeknd,
Post Malone
,
The Weeknd
]
You say you love me, but I don't care (
No, I don't care
)
That I broke my hand on the same wall
That you told me that he fucked you on (
Oh
)
You think it's so easy fuckin' with my feelings (
Feelings
)
I got one comin' over and one right now
One right now (
Oh yeah, oh yeah, oh yeah
)
(
Fuckin' with my, fuckin' with my feelings
)
I got one comin' over and one right now
(
Ooh yeah, oh yeah, oh yeah
)
(
One right now
)
I got one comin' over and one right now
[Outro: Post Malone & The Weeknd,
Post Malone
,
The Weeknd
]
(
Hey
)
(
One right now, one right now
)
(
Ooh yeah
)
I got one comin' over and one right now"
Spoil My Night,3646569,Post Malone,326362,"[Intro: Swae Lee]
Yeah
[Chorus: Post Malone &
Swae Lee
]
I don't have much to say, I'll be out front
Won't you come spoil my night?
Feelin's come into play and I'm thinkin' this happens every time
Spoil my night, spoil my night
Spoil my night (My night)
Spoil my night, spoil my
night
[Verse 1: Swae Lee]
My necklace had a natural glow
She dancin' in the strobe
Let's fuckin' spoil my night (
S
poil my night
)
Spent so much cash, I lost her
My cup was too toxic
I took the robe off (Yeah)
I couldn't get her off me
Dropped plenty money on her thighs
There's plenty room in my ride
I've never been like a small fry
She took me in, that's on my life
[Chorus: Swae Lee &
Post Malone
]
Spoil my night, spoil my night
Spoil my night (My night)
Spoil my night, spoil my night
I don't have much to say, I'll be out front
Won't you come spoil my night?
(Spoil my night)
Feelin's come into play and I'm thinkin' this happens every time
[Verse 2: Post Malone]
Yeah, when I walk up in a party, they all act like they know me
Then I spotted lil' mama through the wall of jabronis (Ooh)
Point her out so I can bag her if they just bring her to me (bring her to me)
I ain't even see the face, but she got beautiful boobies (Wow)
And she see those diamonds in my teeth (In my teeth)
I see her smilin' back at me (Back at me)
I think she rock with me like Jumanji (Jumanji)
It's about time, Postmate Plan B
Now she whippin' out her phone and I know (And I know)
Damn, how many videos you gon' post?
Everybody on the 'Gram gonna know
My girl at home now my line about to blow (
Yeah
)
I know what I'm doin' ain't right
But ain't no need to spoil my night, no need, no need
[Chorus: Swae Lee &
Post Malone
]
Spoil my night, spoil my night
Spoil my night (My night)
Spoil my night, spoil my night
I don't have much to say, I'll be out front
Won't you come spoil my night? (Spoil my night)
Feelin's come into play and I'm thinkin' this happens every time
(Yeah)
[Outro: Swae Lee]
Spoil my night, spoil my night
Spoil my night, spoil my night
Spoil my night, spoil my night"
Otherside,3646562,Post Malone,326362,"[Chorus 1]
I been waitin', wide awake for the waves to come and take
Take me right to you
One hundred bottles of the good shit couldn't even bring you back
What am I to do?
Feel like I'm circlin' a drain, all I see is the remains of an ugly truth (Of an ugly truth)
One hundred models I could follow all the way to hell and back, but they can't replace you (They can't replace you)
[Bridge]
Oh, oh, oh, ohh
Oh, oh, oh, ohh
Oh, oh, oh, ohh, ohh
Oh, oh, oh, ohh
Oh, oh, oh, ohh
Oh, oh, oh, ohh, ohh
[Verse 1]
I was puttin' on for you like a jersey
What I didn't know then couldn't hurt me
Never thought that you'd go and do me dirty
Left me in the cold, but on the inside I was burnin'
But that's just the way it goes
Wish that I could have control
Everybody dies alone
(And I ain't dead yet)
[Refrain]
Say my prayers, but I lost faith a long time ago (A long time ago)
Dream nightmares
I guess we're gettin' used to losin' hope (Guess we're losing hope)
I don't even wonder why you don't answer when I call your name
Are you on the other side? Will you save us?
Or will you run away?
[Chorus 2]
I'm still waitin', wide awake for the waves to come and take
Take me right to you (Take me right to you)
One hundred vials of denial, I know they won't bring you back
What am I to do? (What am I to do?)
You’re my alibi and motive when I'm lyin' to myself, what an ugly truth (What an ugly truth)
We’re no strangers to the flame
We will never be the same if we make it through (And we can make it through)
[Verse 2]
My back is up against the wall
But I used to feel invincible
Yeah, it was us against the world
But somehow, someway, the tables turned
I remember back then
Played my cards right you were my best hand
Still you keep me guessin'
Wonder if I'll ever get the message
[Refrain]
Say my prayers, but I lost faith a long time ago (A long time ago)
Dream nightmares
I guess we're gettin' used to losin' hope (Guess we're losing hope)
I don't even wonder why you don't answer when I call your name
Are you on the other side? Will you save us?
Or will you run away?
[Outro]
Are you on the other side? Will you save us?
Or will you run away?"
Feel,2900174,Post Malone,326362,"[Intro: Post Malone]
Yeah, yeah, yeah-eah-eah-eah, yeah-eah, yeah-eah (Ooh)
Yeah, yeah, yeah, yeah, yeah, yeah, yeah-eah (Oh-oh)
[Verse 1: Post Malone]
She talkin' that noise, take her lovin' with the dawn
, all while I talk on the phone
After we fuck in the morn', she wake up, she wearin' my clothes
She always be callin' my phone, she always be stealin' my clothes, ayy
Askin' me, ""How does it feel when you know you could buy out the store?,"" ayy
I'm Bathin' Ape down to the floor, ayy
I'm droppin' the four in the foreign, ayy
I came a long way on my own, ayy
I'm doin' this shit on my own, ayy
I don't give a fuck what I'm told, ayy
I came a long way on my own, ayy
Now her pussy made out of gold, ayy
I swear her pussy ownin' my soul
She got that sauce, yeah, four days a hundred thousand
Forever like a diamond, she bring me back to life, yeah
I'm so fly, I'm Martian
, quit talkin' all that nonsense
I'm just tryna fuck you 'til you don't know nothin', oh-oh-oh
[Pre-Chorus: Kehlani &
Post Malone
]
I cross my T's and dot my I's, yeah, I'm for real (
Yeah, I'm for real
)
He hold me down (
He hold me down
)
That's my shield (
That's my shield
)
He buy whatever, he know the drill (
Know the drill
)
Don't need no pill (
Need no pill, no
)
He whispered in my ear and told me
[Chorus: Kehlani &
Post Malone
]
Feel (
Feel, feel, oh, oh
)
Feel (
Feel, oh, ah, ah
)
Feel (
Feel, oh, feel
)
Oh-oh, oh-oh (
Feel, feel, yeah, no
)
[Verse 2: Kehlani]
He love that I say what I feel, he feel what I say 'cause it's real
You couldn't forget, I never changed up on my set
And I only make calls to collect, that's why we connect
We can go half on a jet, baby, we on to the next, fuck all the stress
Fuckin' with bitches who's new to the game when you got you a vet
I know you like it when I act like I'm still shy
Then turn around and put that thing in overdrive, I'm down to ride
I'ma keep you on my shoulder
'Cause every cold nigga need a bae that's ten times colder, no
[Pre-Chorus: Kehlani &
Post Malone
]
I cross my T's and dot my I's, yeah, I'm for real (
Yeah, I'm for real
)
He hold me down (
He hold me down
)
That's my shield (
That's my shield
)
He buy whatever, he know the drill (
Know the drill
)
Don't need no pill (
Need no pill, no
)
He whispered in my ear and told me
[Chorus: Kehlani &
Post Malone
]
Feel (Feel, yeah)
Feel, ayy (
Feel me, feel me
)
Feel (
Feel
), oh
Oh-oh, oh-oh (
Feel, feel, oh
)
[Outro: Post Malone]
Hey, fuck me 'til I can't see straight
Make me think that ho was a mistake
I just need to feel you all the time
Ride, ho, ride, ho, alright"
